X.objectid,hsisid,inspectdate,category,statecode,critical,questionno,violationcode,severity,shortdesc,inspectedby,comments,pointvalue,observationtype,violationtype,count,cdcriskfactor,cdcdataitem
2229,4092015642,2014-11-21T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Angela Myers,"7-102.11; Priority Foundation;  Sanitizer Spray Bottle has yellow cleaner stored in it. Spray bottles need to be properly labeled. Sanitizer remains on food-contact surfaces without rinsing, increasing the danger of an unknown cleaner being stored in a sanitizer spray bottle.",1,Out,CDI,,,
2230,4092021652,2014-11-24T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Caroline Suggs,7-102.11; Priority Foundation; Found 2 spray bottles that were not labeled. All spray bottles and other containers holding chemicals must be labeled with their contents. Bottles were labeled during inspection.,0,Out,CDI,,,
2231,4092012065,2014-11-25T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",David Adcock,7-102.11 The sanitizer bottle needs a label. (It was labeled.),0,In,CDI,,,
2232,4092016267,2014-12-03T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Anne Bartoli,7-102.11 . The label on the sanitize bottle washed off. Write another label. All spray bottles need to be labeled.,0,Out,CDI,,,
2233,4092015414,2014-12-12T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",James Smith,7-102.11; Priority Foundation; Spray bottles of chemicals unlabeled and mislabeled.  Label all containers of toxic materials with common name of contents.,1,Out,CDI,,,
2234,4092013006,2014-12-12T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Laura McNeill,7-102.11; Priority Foundation; sanitizer bucket labels were missing.  Working containers used for storage of poisonous or toxic materials taken from bulk supplies shall be clearly labeled with the common name of the chemical. CDI,1,Out,CDI,,,
2235,4092015414,2014-12-12T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Thomas Jumalon,7-102.11; Priority Foundation;  LABEL NEEDED ON BOTTLE,0,Out,,,,
2236,4092015046,2014-12-19T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",James Smith,7-102.11; Priority Foundation;  Spray bottle of cleaning liquid not labeled.  Blue cleaning liquid in sriracha bottle and still labeled as sriracha.  Spray bottles of chlorine sanitizer labeled as quat sanitizer.  Label all toxic materials clearly with common name of the product.  Do not store toxic materials in food containers.  Relabel sanitizer spray bottles to indicate that they are chlorine sanitizer.,1,Out,CDI,,,
2237,4092021826,2015-09-23T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Lucy Schrum,7-102.11; Priority Foundation - Found three unlabeled bottles with blue liquid in them and one with dark brown liquid. Properly label these bottles or containers to denote contents. CDI by labeling bottles.,0,Out,CDI,,,
2238,4092015995,2015-09-24T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Lucy Schrum,7-102.11; Priority Foundation - Observed a few unlabeled bottles of chemicals. All chemicals shall be properly labeled to denote contents. CDI by labeling bottles. NOTE: Do not hang sanitizer bottles on sinks or sink splash guards.,0,Out,CDI,,,
11060,4092014569,2014-12-11T00:00:00.000Z,Food Identification,0.2653,No,35,3-302.12,Core,Food properly labeled; original container,Anne Bartoli,3-302.12 . Found one dry storage container without a label. Keep checking for labels every time you fill a container.,0,Out,,,,
2239,4092016998,2015-09-28T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",James Smith,7-102.11; Priority Foundation;  Spray bottle of cleaning liquid stored not labeled in restroom.  Label all working containers of toxic materials with at least the common name of the contents.,0,Out,CDI,,,
2240,4092016901,2015-09-29T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Ashley Whittington,7-102.11; Priority Foundation; Spray bottle of orange colored cleaning product was not labeled. [Label toxic product containers to denote contents.] CDI-labelled,1,Out,CDI,,,
2241,4092014911,2015-09-29T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Dimitri Parker,7-102.11; Priority Foundation; Degreaser was in a bottle unlabeled. Working containers used for storing POISONOUS OR TOXIC MATERIALS such as cleaners and SANITIZERS taken from bulk supplies shall be clearly and individually identified with the common name of the material. Pf CDI-bottle was labeled.,1,Out,,,,
2242,4092013750,2015-09-29T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Naterra McQueen,7-102.11; Priority Foundation; There were two spray bottles that were not labeled. All working containers must be labeled with the common name of the item in the spray bottle. CDI... The spray bottles were labeled.,0,Out,CDI,,,
2243,4092016618,2015-09-30T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Lucy Schrum,7-102.11; Priority Foundation - Found a few unlabeled spray bottles. All chemicals shall be labeled to denote contents. CDI by labeling bottles.,0,Out,CDI,,,
2244,4092013735,2015-10-05T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Laura McNeill,"7-102.11; Priority Foundation; two chemical bottles were not labeled today. These were labeled during inspection. Once chemicals are removed from the original container, they shall be labeled.",1,Out,CDI,,,
2245,4092021614,2015-10-05T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Laura McNeill,"7-102.11; Priority Foundation; one chemical bottle not labeled. This was labeled during inspection. Once chemicals are removed from the original container, they shall be labeled.",1,Out,CDI,,,
2246,4092020119,2015-10-06T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Andrea Anover,7-102.11; Priority Foundation; Chemicals such as glass cleaner and detergent removed from the original container and put into spray bottles not properly labeled today. Label all chemical bottles. Bottles labeled before REHS departed.,1,Out,CDI,,,
2247,4092013342,2015-10-06T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Angela Myers,7-102.11; Priority Foundation; Spray Bottle of Purple Cleaner is not labeled. label with the common name of the material,0,Out,CDI,,,
2248,4092021439,2015-10-07T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",James Smith,7-102.11; Priority Foundation;  Spray bottle and large pump spray bottle in storage closet not labeled with name of contents.  Label all toxic materials with at least the common name of the contents.,1,Out,CDI,,,
2249,4092021654,2015-10-13T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",James Smith,7-102.11; Priority Foundation; Spray bottle of purple liquid not labeled.  Label all containers of toxic materials with at least the common name.,0,Out,,,,
2250,4092015367,2015-10-16T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Laura McNeill,"7-102.11; Priority Foundation; three chemicals were either not labeled or labeled incorrectly. These labels were all corrected during inspection. Once chemicals are removed from the original container, they shall be labeled.",1,Out,CDI,,,
2251,4092016120,2015-10-19T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Lucy Schrum,7-102.11; Priority Foundation - Found a few unlabeled bottles with liquid in them (one with blue liquid and the other with clear liquid--at chemical storage area). All chemical bottles/containers shall be properly labeled to denote contents. CDI by labeling bottle/discarding contents.,0,Out,CDI,,,
2252,4092010154,2015-10-21T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Lucy Schrum,7-102.11; Priority Foundation - Found one unlabeled spray bottle with purple liquid in it. All chemical containers/bottles shall be properly labeled to denote contents. CDI by labeling bottle.,0,Out,CDI,,,
2253,4092016102,2015-10-22T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",James Smith,7-102.11; Priority Foundation;  Spray bottle of light blue cleaning liquid not labeled.  Label all containers of toxic materials with at least the common name of the contents.,0,Out,CDI,,,
2254,4092016436,2015-01-13T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Johanna Farmer,7-102.11; Priority Foundation; 0 points; A chlorine based cleaner was in an unlabeled bottle. All toxic chemicals must be stored in labeled bottles. CDI-Labeled bottle.,0,Out,CDI,,,
2255,4092010093,2015-01-15T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Andrea Anover,7-102.11; Priority Foundation; Labeling needed of chemicals today such as multi purpose cleaner.,1,Out,CDI,,,
2256,4092014119,2015-01-15T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Lucy Schrum,7-102.11; Priority Foundation - Found three unlabeled spray bottles with liquid in them and one unlabeled jug with liquid in it (bleach that lost its label). Properly label these bottles or containers to denote contents. CDI by labeling two containers and discarding contents of other bottles.,1,Out,CDI,,,
2402,4092016765,2016-04-04T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Lucy Schrum,7-102.11; Priority Foundation - Found an unlabeled spray bottle with liquid in it. All chemicals shall be properly labeled to denote contents.,0,Out,CDI,,,
2257,4092021781,2015-01-16T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Johanna Farmer,7-102.11; Priority Foundation; An bottle of unknown chemical was stored on a prep table at entrance to kitchen next to handwashing sink and a bottle of quaternary sanitizer was unlabeled on top of the sauce refrigerator. Chemical bottles must be labeled with common name. CDI-Labeled bottles.,0,Out,,,,
2258,4092014324,2015-01-20T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Laura McNeill,"7-102.11; Priority Foundation; Three bottles of chemicals were not labeled. When chemicals are removed from the original container, they shall be labeled with the common name of the chemical. Bottles were labeled.",1,Out,CDI,,,
2259,4092016633,2015-01-22T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Laura McNeill,7-102.11; Priority Foundation; Bottle of bleach sanitizer was not labeled. Once chemicals are removed from the original containers they shall be labeled with the common name of the chemical. Bottle was labeled.,1,Out,CDI,,,
2260,4092015464,2015-01-23T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Anne Bartoli,7-102.11 . A bottle of orange cleaner was not labeled. This was also mentioned on the previous inspection. Label all spray bottles appropriately.,1,Out,R,,,
2261,4092110095,2015-01-26T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Lucy Schrum,7-102.11; Priority Foundation - Observed unlabeled bottle of water in dining area and an unlabeled bottle with green liquid in it in the housekeeping room near kitchen. Properly label these items to denote contents. CDI by labeling bottles.,0,Out,CDI,,,
2262,4092011532,2015-01-26T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Naterra McQueen,7-102.11; Priority Foundation; Label the sanitizer containers. All in-use containers must be labeled with the common name of the item in the container. CDI.... The container was labeled.,0,Out,CDI,,,
